Date,VIX,VIX9D,VVIX,MOVE,VXN,RVX
2015-03-30,86.4000015258789,,14.510000228881836,14.3100004196167,82.16000366210938,16.059999465942383
2015-03-31,86.0999984741211,,15.289999961853027,15.5,84.01000213623047,17.290000915527344
2015-04-01,85.5999984741211,,15.109999656677246,14.289999961853027,82.81999969482422,17.350000381469727
2015-04-02,84.30000305175781,,14.670000076293945,13.90999984741211,80.20999908447266,16.719999313354492
2015-04-06,79.0,,14.739999771118164,14.15999984741211,80.30000305175781,16.579999923706055
2015-04-07,77.80000305175781,,14.779999732971191,13.899999618530273,79.69999694824219,16.389999389648438
2015-04-08,80.0,,13.979999542236328,12.800000190734863,84.76000213623047,15.449999809265137
2015-04-09,78.80000305175781,,13.09000015258789,11.40999984741211,80.70999908447266,14.699999809265137
2015-04-10,77.80000305175781,,12.579999923706055,9.90999984741211,78.91000366210938,14.100000381469727
2015-04-13,75.80000305175781,,13.9399995803833,12.489999771118164,83.80000305175781,15.449999809265137
2015-04-14,74.80000305175781,,13.670000076293945,11.720000267028809,81.91000366210938,15.460000038146973
2015-04-15,73.0,,12.84000015258789,10.59000015258789,79.83000183105469,14.630000114440918
2015-04-16,72.4000015258789,,12.600000381469727,10.739999771118164,79.77999877929688,14.5
2015-04-17,74.4000015258789,,13.890000343322754,12.90999984741211,85.97000122070312,16.030000686645508
2015-04-20,73.5,,13.300000190734863,12.619999885559082,81.4800033569336,14.859999656677246
2015-04-21,72.9000015258789,,13.25,12.579999923706055,81.29000091552734,14.930000305175781
2015-04-22,72.9000015258789,,12.710000038146973,11.829999923706055,79.69999694824219,14.680000305175781
2015-04-23,73.19999694824219,,12.479999542236328,11.84000015258789,78.16999816894531,14.220000267028809
2015-04-24,71.5999984741211,,12.289999961853027,10.859999656677246,76.43000030517578,14.199999809265137
2015-04-27,71.0,,13.119999885559082,12.720000267028809,81.22000122070312,15.180000305175781
2015-04-28,72.9000015258789,,12.40999984741211,11.869999885559082,77.68000030517578,14.880000114440918
2015-04-29,73.9000015258789,,13.390000343322754,13.260000228881836,82.2699966430664,15.470000267028809
2015-04-30,75.30000305175781,,14.550000190734863,15.0600004196167,87.08000183105469,16.510000228881836
2015-05-01,78.9000015258789,,12.699999809265137,11.770000457763672,79.63999938964844,15.069999694824219
2015-05-04,81.0999984741211,,12.850000381469727,12.010000228881836,78.55999755859375,15.149999618530273
2015-05-05,87.69999694824219,,14.3100004196167,14.640000343322754,84.44999694824219,16.65999984741211
2015-05-06,91.0,,15.149999618530273,16.049999237060547,90.80000305175781,17.790000915527344
2015-05-07,89.5999984741211,,15.130000114440918,15.59000015258789,89.20999908447266,17.3700008392334
2015-05-08,80.9000015258789,,12.859999656677246,11.319999694824219,79.44000244140625,15.380000114440918
2015-05-11,84.0999984741211,,13.850000381469727,13.40999984741211,83.11000061035156,15.5600004196167
2015-05-12,87.4000015258789,,13.859999656677246,13.819999694824219,84.63999938964844,15.960000038146973
2015-05-13,85.5999984741211,,13.760000228881836,13.489999771118164,84.44999694824219,15.619999885559082
2015-05-14,83.19999694824219,,12.739999771118164,11.59000015258789,82.33999633789062,14.3100004196167
2015-05-15,83.19999694824219,,12.380000114440918,10.770000457763672,80.93000030517578,13.890000343322754
2015-05-18,88.19999694824219,,12.729999542236328,11.010000228881836,82.05999755859375,13.949999809265137
2015-05-19,87.66999816894531,,12.850000381469727,11.149999618530273,77.52999877929688,14.149999618530273
2015-05-20,87.6500015258789,,12.880000114440918,10.479999542236328,77.02999877929688,14.0
2015-05-21,86.0999984741211,,12.109999656677246,9.949999809265137,73.18000030517578,13.380000114440918
2015-05-22,87.66999816894531,,12.130000114440918,9.600000381469727,75.9800033569336,13.229999542236328
2015-05-26,85.36000061035156,,14.0600004196167,13.319999694824219,81.94000244140625,15.149999618530273
2015-05-27,84.0,,13.270000457763672,11.930000305175781,77.79000091552734,13.960000038146973
2015-05-28,82.69999694824219,,13.3100004196167,12.229999542236328,77.3499984741211,14.220000267028809
2015-05-29,82.69999694824219,,13.84000015258789,13.670000076293945,79.06999969482422,14.75
2015-06-01,83.55000305175781,,13.970000267028809,13.850000381469727,78.88999938964844,14.979999542236328
2015-06-02,87.5,,14.239999771118164,13.989999771118164,80.61000061035156,15.460000038146973
2015-06-03,91.80999755859375,,13.65999984741211,12.699999809265137,79.2699966430664,15.029999732971191
2015-06-04,92.20999908447266,,14.710000038146973,15.020000457763672,87.98999786376953,15.789999961853027
2015-06-05,88.9000015258789,,14.210000038146973,13.699999809265137,84.0999984741211,15.770000457763672
2015-06-08,87.5999984741211,,15.289999961853027,15.890000343322754,86.5,16.940000534057617
2015-06-09,87.19999694824219,,14.470000267028809,15.050000190734863,84.33999633789062,16.489999771118164
2015-06-10,89.80000305175781,,13.220000267028809,13.319999694824219,81.5999984741211,15.069999694824219
2015-06-11,87.80000305175781,,12.850000381469727,12.380000114440918,79.52999877929688,14.640000343322754
2015-06-12,87.69999694824219,,13.779999732971191,14.15999984741211,85.55000305175781,15.15999984741211
2015-06-15,86.0,,15.390000343322754,16.68000030517578,96.12000274658203,16.34000015258789
2015-06-16,85.69999694824219,,14.8100004196167,16.290000915527344,95.95999908447266,16.0
2015-06-17,82.4000015258789,,14.5,15.220000267028809,93.19000244140625,15.40999984741211
2015-06-18,82.5999984741211,,13.1899995803833,13.109999656677246,89.19999694824219,13.880000114440918
2015-06-19,84.69999694824219,,13.960000038146973,14.319999694824219,92.16000366210938,14.609999656677246
2015-06-22,84.4000015258789,,12.739999771118164,13.149999618530273,83.87000274658203,13.829999923706055
2015-06-23,84.19999694824219,,12.109999656677246,12.170000076293945,78.8499984741211,13.520000457763672
2015-06-24,82.69999694824219,,13.260000228881836,14.8100004196167,82.52999877929688,14.239999771118164
2015-06-25,83.31999969482422,,14.010000228881836,15.130000114440918,83.51000213623047,14.850000381469727
2015-06-26,84.30000305175781,,14.020000457763672,15.489999771118164,83.08999633789062,15.329999923706055
2015-06-29,89.80000305175781,,18.850000381469727,22.559999465942383,117.0,19.809999465942383
2015-06-30,92.30000305175781,,18.229999542236328,20.93000030517578,110.16999816894531,19.34000015258789
2015-07-01,90.30000305175781,,16.09000015258789,17.229999542236328,97.5999984741211,17.559999465942383
2015-07-02,88.0,,16.790000915527344,17.969999313354492,105.13999938964844,17.65999984741211
2015-07-06,86.18000030517578,,17.010000228881836,16.649999618530273,105.97000122070312,17.90999984741211
2015-07-07,90.5,,16.09000015258789,15.90999984741211,99.3499984741211,17.34000015258789
2015-07-08,89.4000015258789,,19.65999984741211,20.959999084472656,111.66999816894531,20.06999969482422
2015-07-09,89.30000305175781,,19.969999313354492,22.059999465942383,115.36000061035156,20.31999969482422
2015-07-10,90.19999694824219,,16.829999923706055,17.239999771118164,101.19000244140625,17.920000076293945
2015-07-13,84.69999694824219,,13.899999618530273,13.319999694824219,85.94999694824219,15.020000457763672
2015-07-14,80.80000305175781,,13.369999885559082,12.180000305175781,87.3499984741211,14.270000457763672
2015-07-15,79.0999984741211,,13.229999542236328,12.399999618530273,90.80999755859375,14.170000076293945
2015-07-16,76.0,,12.109999656677246,10.350000381469727,87.12000274658203,12.59000015258789
2015-07-17,74.20999908447266,,11.949999809265137,9.720000267028809,85.31999969482422,12.930000305175781
2015-07-20,72.80000305175781,,12.25,11.100000381469727,84.37999725341797,14.029999732971191
2015-07-21,72.4000015258789,,12.220000267028809,11.319999694824219,82.55999755859375,14.489999771118164
2015-07-22,72.0999984741211,,12.119999885559082,11.199999809265137,78.88999938964844,14.170000076293945
2015-07-23,72.5999984741211,,12.640000343322754,11.90999984741211,81.63999938964844,14.15999984741211
2015-07-24,73.0,,13.739999771118164,13.050000190734863,88.36000061035156,15.850000381469727
2015-07-27,72.19999694824219,,15.600000381469727,16.610000610351562,97.31999969482422,17.489999771118164
2015-07-28,71.9000015258789,,13.4399995803833,13.619999885559082,84.7699966430664,15.510000228881836
2015-07-29,69.70999908447266,,12.5,12.180000305175781,82.94000244140625,14.960000038146973
2015-07-30,71.19999694824219,,12.130000114440918,11.0600004196167,80.6500015258789,14.4399995803833
2015-07-31,75.80000305175781,,12.119999885559082,10.670000076293945,81.7699966430664,14.59000015258789
2015-08-03,74.69999694824219,,12.5600004196167,12.119999885559082,79.43000030517578,15.180000305175781
2015-08-04,80.47000122070312,,13.0,12.420000076293945,80.81999969482422,15.670000076293945
2015-08-05,80.69999694824219,,12.510000228881836,11.510000228881836,80.0999984741211,15.130000114440918
2015-08-06,80.30000305175781,,13.770000457763672,13.65999984741211,84.36000061035156,16.899999618530273
2015-08-07,76.19999694824219,,13.390000343322754,13.039999961853027,82.56999969482422,16.899999618530273
2015-08-10,75.30000305175781,,12.229999542236328,11.4399995803833,80.20999908447266,15.869999885559082
2015-08-11,78.0999984741211,,13.710000038146973,14.130000114440918,85.22000122070312,17.450000762939453
2015-08-12,81.5,,13.609999656677246,14.270000457763672,88.12999725341797,17.239999771118164
2015-08-13,80.0,,13.489999771118164,13.630000114440918,88.36000061035156,16.950000762939453
2015-08-14,77.0999984741211,,12.829999923706055,11.770000457763672,89.37999725341797,16.40999984741211
2015-08-17,76.0999984741211,,13.020000457763672,11.289999961853027,87.3499984741211,15.550000190734863
2015-08-18,82.69999694824219,,13.789999961853027,12.140000343322754,88.83999633789062,16.0
2015-08-19,81.5,,15.25,14.34000015258789,91.83999633789062,17.360000610351562
2015-08-20,84.5999984741211,,19.139999389648438,20.8799991607666,108.75,21.610000610351562
2015-08-21,88.5,,28.030000686645508,38.959999084472656,138.57000732421875,30.200000762939453
2015-08-24,94.5,,40.7400016784668,54.61000061035156,168.75,42.95000076293945
2015-08-25,91.0999984741211,,36.02000045776367,44.91999816894531,152.4199981689453,38.31999969482422
2015-08-26,92.0,,30.31999969482422,37.880001068115234,134.30999755859375,31.3700008392334
2015-08-27,91.4000015258789,,26.100000381469727,28.889999389648438,128.58999633789062,28.459999084472656
2015-08-28,91.0999984741211,,26.049999237060547,27.110000610351562,127.18000030517578,28.75
2015-08-31,87.69999694824219,,28.43000030517578,28.260000228881836,127.27999877929688,29.920000076293945
2015-09-01,88.69999694824219,,31.399999618530273,31.209999084472656,128.94000244140625,32.95000076293945
2015-09-02,93.0999984741211,,26.09000015258789,24.260000228881836,114.43000030517578,28.40999984741211
2015-09-03,91.4000015258789,,25.610000610351562,23.989999771118164,118.16000366210938,28.100000381469727
2015-09-04,86.80000305175781,,27.799999237060547,26.8799991607666,123.1500015258789,28.920000076293945
2015-09-08,85.19999694824219,,24.899999618530273,24.420000076293945,117.62000274658203,26.559999465942383
2015-09-09,85.0999984741211,,26.229999542236328,27.899999618530273,131.3000030517578,27.510000228881836
2015-09-10,83.5999984741211,,24.3700008392334,26.110000610351562,127.05999755859375,26.440000534057617
2015-09-11,83.80000305175781,,23.200000762939453,23.43000030517578,119.08999633789062,25.020000457763672
2015-09-14,82.69999694824219,,24.25,25.520000457763672,118.01000213623047,25.440000534057617
2015-09-15,85.0,,22.540000915527344,24.6200008392334,109.33999633789062,24.020000457763672
2015-09-16,84.9000015258789,,21.350000381469727,23.75,107.0199966430664,22.579999923706055
2015-09-17,77.69999694824219,,21.139999389648438,22.25,118.08999633789062,22.6299991607666
2015-09-18,75.80000305175781,,22.280000686645508,21.780000686645508,116.26000213623047,23.600000381469727
2015-09-21,74.5,,20.139999389648438,19.610000610351562,103.4000015258789,22.5
2015-09-22,75.5999984741211,,22.440000534057617,23.450000762939453,111.36000061035156,24.579999923706055
2015-09-23,69.19999694824219,,22.1299991607666,22.459999084472656,105.86000061035156,23.780000686645508
2015-09-24,76.4000015258789,,23.469999313354492,24.219999313354492,110.12000274658203,24.719999313354492
2015-09-25,75.9000015258789,,23.6200008392334,22.889999389648438,110.54000091552734,25.15999984741211
2015-09-28,76.9000015258789,,27.6299991607666,30.260000228881836,115.30999755859375,28.989999771118164
2015-09-29,83.30000305175781,,26.829999923706055,28.559999465942383,110.98999786376953,28.940000534057617
2015-09-30,81.5999984741211,,24.5,25.700000762939453,103.27999877929688,26.81999969482422
2015-10-01,81.5,,22.549999237060547,21.93000030517578,98.2699966430664,25.579999923706055
2015-10-02,78.9000015258789,,20.940000534057617,19.350000381469727,95.06999969482422,23.709999084472656
2015-10-05,77.5,,19.540000915527344,19.020000457763672,92.29000091552734,22.81999969482422
2015-10-06,80.30000305175781,,19.399999618530273,18.190000534057617,92.45999908447266,22.649999618530273
2015-10-07,80.0,,18.399999618530273,16.389999389648438,89.43000030517578,21.780000686645508
2015-10-08,79.5,,17.420000076293945,15.470000267028809,88.41999816894531,20.90999984741211
2015-10-09,78.19999694824219,,17.079999923706055,14.270000457763672,89.08000183105469,20.5
2015-10-12,,,16.170000076293945,14.729999542236328,88.2699966430664,19.010000228881836
2015-10-13,76.30000305175781,,17.670000076293945,16.530000686645508,98.3499984741211,20.149999618530273
2015-10-14,74.80000305175781,,18.030000686645508,16.899999618530273,102.29000091552734,20.709999084472656
2015-10-15,74.5999984741211,,16.049999237060547,13.850000381469727,96.61000061035156,18.06999969482422
2015-10-16,74.69999694824219,,15.050000190734863,12.890000343322754,97.58000183105469,17.200000762939453
2015-10-19,71.0,,14.979999542236328,13.869999885559082,94.37999725341797,16.860000610351562
2015-10-20,71.0999984741211,,15.75,15.010000228881836,97.11000061035156,17.950000762939453
2015-10-21,69.69999694824219,,16.700000762939453,16.670000076293945,106.0199966430664,18.979999542236328
2015-10-22,70.0,,14.449999809265137,13.100000381469727,97.06999969482422,15.630000114440918
2015-10-23,70.80000305175781,,14.460000038146973,13.149999618530273,97.20999908447266,16.600000381469727
2015-10-26,69.69999694824219,,15.289999961853027,15.199999809265137,98.0999984741211,17.75
2015-10-27,69.80000305175781,,15.430000305175781,16.309999465942383,95.20999908447266,17.920000076293945
2015-10-28,70.30000305175781,,14.329999923706055,14.569999694824219,88.27999877929688,16.940000534057617
2015-10-29,73.0999984741211,,14.609999656677246,14.539999961853027,88.5999984741211,17.170000076293945
2015-10-30,73.0999984741211,,15.069999694824219,14.3100004196167,90.2699966430664,17.299999237060547
2015-11-02,73.19999694824219,,14.149999618530273,13.680000305175781,86.75,16.559999465942383
2015-11-03,73.30000305175781,,14.539999961853027,13.8100004196167,87.33999633789062,16.770000457763672
2015-11-04,77.5999984741211,,15.510000228881836,14.760000228881836,89.45999908447266,17.219999313354492
2015-11-05,76.69999694824219,,15.050000190734863,14.220000267028809,87.68000030517578,17.200000762939453
2015-11-06,74.30000305175781,,14.329999923706055,12.600000381469727,85.02999877929688,16.360000610351562
2015-11-09,,,16.520000457763672,16.389999389648438,92.97000122070312,18.030000686645508
2015-11-10,70.5,,15.289999961853027,14.289999961853027,86.95999908447266,17.31999969482422
2015-11-11,,,16.059999465942383,15.600000381469727,91.25,17.719999313354492
2015-11-12,,,18.3700008392334,18.389999389648438,98.19000244140625,18.920000076293945
2015-11-13,68.30000305175781,,20.079999923706055,20.43000030517578,106.05999755859375,21.239999771118164
2015-11-16,67.69999694824219,,18.15999984741211,16.809999465942383,96.70999908447266,18.790000915527344
2015-11-17,72.30000305175781,,18.84000015258789,17.020000457763672,100.37000274658203,19.34000015258789
2015-11-18,71.69999694824219,,16.850000381469727,13.329999923706055,93.47000122070312,17.760000228881836
2015-11-19,70.5,,16.989999771118164,13.619999885559082,96.18000030517578,17.940000534057617
2015-11-20,70.5,,15.470000267028809,12.399999618530273,90.79000091552734,17.030000686645508
2015-11-23,70.80000305175781,,15.619999885559082,14.069999694824219,88.55000305175781,17.309999465942383
2015-11-24,70.9000015258789,,15.930000305175781,14.539999961853027,89.63999938964844,17.479999542236328
2015-11-25,70.0,,15.1899995803833,14.350000381469727,86.13999938964844,16.979999542236328
2015-11-27,69.5999984741211,,15.119999885559082,14.210000038146973,88.3499984741211,17.1299991607666
2015-11-30,69.9000015258789,,16.1299991607666,16.600000381469727,90.83999633789062,18.100000381469727
2015-12-01,71.0,,14.670000076293945,13.989999771118164,87.31999969482422,17.149999618530273
2015-12-02,72.30000305175781,,15.90999984741211,15.970000267028809,92.94000244140625,17.829999923706055
2015-12-03,74.5999984741211,,18.110000610351562,18.709999084472656,101.80000305175781,19.719999313354492
2015-12-04,71.30000305175781,,14.8100004196167,13.649999618530273,89.19000244140625,16.65999984741211
2015-12-07,70.55999755859375,,15.84000015258789,16.0,94.30000305175781,17.600000381469727
2015-12-08,72.69999694824219,,17.600000381469727,18.809999465942383,99.16000366210938,18.84000015258789
2015-12-09,72.4000015258789,,19.610000610351562,22.06999969482422,113.83000183105469,20.450000762939453
2015-12-10,72.30000305175781,,19.34000015258789,20.420000076293945,113.80000305175781,20.110000610351562
2015-12-11,75.0,,24.389999389648438,28.0,131.08999633789062,24.3799991607666
2015-12-14,78.19999694824219,,22.729999542236328,25.780000686645508,122.22000122070312,23.110000610351562
2015-12-15,79.5999984741211,,20.950000762939453,23.049999237060547,114.37000274658203,21.510000228881836
2015-12-16,70.19999694824219,,17.860000610351562,18.809999465942383,108.93000030517578,18.790000915527344
2015-12-17,67.69999694824219,,18.940000534057617,18.8799991607666,113.5199966430664,20.280000686645508
2015-12-18,67.80000305175781,,20.700000762939453,19.3799991607666,118.31999969482422,21.5
2015-12-21,66.4000015258789,,18.700000762939453,17.549999237060547,109.44000244140625,20.219999313354492
2015-12-22,66.9000015258789,,16.600000381469727,15.0600004196167,100.91000366210938,18.3799991607666
2015-12-23,66.0,,15.569999694824219,13.640000343322754,99.61000061035156,17.68000030517578
2015-12-24,65.5,,15.739999771118164,13.470000267028809,99.87999725341797,17.809999465942383
2015-12-28,67.19999694824219,,16.90999984741211,15.789999961853027,99.23999786376953,18.8700008392334
2015-12-29,67.19999694824219,,16.079999923706055,14.739999771118164,95.12999725341797,17.84000015258789
2015-12-30,67.30000305175781,,17.290000915527344,15.960000038146973,100.81999969482422,18.8799991607666
2015-12-31,67.80000305175781,,18.209999084472656,17.520000457763672,100.19999694824219,19.6299991607666
2016-01-04,68.80000305175781,,20.700000762939453,21.93000030517578,107.69000244140625,22.420000076293945
2016-01-05,71.41999816894531,,19.34000015258789,19.3700008392334,101.83999633789062,21.559999465942383
2016-01-06,71.68000030517578,,20.59000015258789,20.600000381469727,103.05999755859375,22.479999542236328
2016-01-07,74.20999908447266,,24.989999771118164,26.190000534057617,116.55000305175781,26.770000457763672
2016-01-08,71.01000213623047,,27.010000228881836,27.979999542236328,116.45999908447266,28.329999923706055
2016-01-11,71.0199966430664,,24.299999237060547,24.209999084472656,109.62999725341797,26.40999984741211
2016-01-12,,,22.469999313354492,22.299999237060547,104.5199966430664,24.15999984741211
2016-01-13,74.45999908447266,,25.219999313354492,25.56999969482422,117.13999938964844,27.110000610351562
2016-01-14,73.61000061035156,,23.950000762939453,24.6299991607666,110.06999969482422,25.959999084472656
2016-01-15,78.05999755859375,,27.020000457763672,29.600000381469727,116.41000366210938,29.1299991607666
2016-01-19,77.31999969482422,,26.049999237060547,30.43000030517578,113.76000213623047,29.31999969482422
2016-01-20,81.81999969482422,,27.59000015258789,32.849998474121094,112.87999725341797,30.84000015258789
2016-01-21,80.7300033569336,,26.690000534057617,29.989999771118164,108.37999725341797,30.229999542236328
2016-01-22,77.3499984741211,,22.34000015258789,22.59000015258789,98.91999816894531,25.739999771118164
2016-01-25,75.41000366210938,,24.149999618530273,26.040000915527344,102.87999725341797,27.540000915527344
2016-01-26,75.16000366210938,,22.5,24.25,98.4000015258789,26.420000076293945
2016-01-27,71.94000244140625,,23.110000610351562,24.510000228881836,100.04000091552734,27.270000457763672
2016-01-28,70.9800033569336,,22.420000076293945,23.399999618530273,96.55999755859375,26.31999969482422
2016-01-29,74.0,,20.200000762939453,19.3700008392334,89.94999694824219,23.639999389648438
2016-02-01,73.45999908447266,,19.979999542236328,19.68000030517578,89.6500015258789,23.059999465942383
2016-02-02,77.48999786376953,,21.979999542236328,22.190000534057617,97.5999984741211,25.079999923706055
2016-02-03,79.62000274658203,,21.649999618530273,22.350000381469727,97.31999969482422,25.049999237060547
2016-02-04,83.76000213623047,,21.84000015258789,21.75,95.22000122070312,25.350000381469727
2016-02-05,81.66999816894531,,23.3799991607666,22.959999084472656,100.55000305175781,27.649999618530273
2016-02-08,89.2699966430664,,26.0,26.399999618530273,104.52999877929688,31.459999084472656
2016-02-09,91.61000061035156,,26.540000915527344,26.84000015258789,103.05999755859375,31.90999984741211
2016-02-10,86.31999969482422,,26.290000915527344,25.530000686645508,106.19000244140625,31.260000228881836
2016-02-11,96.30999755859375,,28.139999389648438,27.360000610351562,107.20999908447266,31.8700008392334
2016-02-12,93.72000122070312,,25.399999618530273,22.709999084472656,103.25,29.739999771118164
2016-02-16,86.81999969482422,,24.110000610351562,21.809999465942383,94.19999694824219,28.670000076293945
2016-02-17,84.79000091552734,,22.309999465942383,20.270000457763672,88.95999908447266,27.190000534057617
2016-02-18,86.12000274658203,,21.639999389648438,19.530000686645508,87.52999877929688,26.600000381469727
2016-02-19,90.0999984741211,,20.530000686645508,18.219999313354492,86.25,24.90999984741211
2016-02-22,85.1500015258789,,19.3799991607666,18.389999389648438,86.19000244140625,23.809999465942383
2016-02-23,83.9800033569336,,20.979999542236328,20.690000534057617,89.66999816894531,25.299999237060547
2016-02-24,85.08999633789062,,20.719999313354492,20.719999313354492,86.73999786376953,24.0
2016-02-25,84.44000244140625,,19.110000610351562,17.790000915527344,83.51000213623047,22.6200008392334
2016-02-26,82.54000091552734,,19.809999465942383,18.559999465942383,83.72000122070312,23.079999923706055
2016-02-29,83.38999938964844,,20.549999237060547,20.360000610351562,85.05999755859375,23.549999237060547
2016-03-01,84.22000122070312,,17.700000762939453,17.040000915527344,79.44999694824219,20.770000457763672
2016-03-02,83.6500015258789,,17.09000015258789,15.779999732971191,78.83999633789062,20.600000381469727
2016-03-03,81.72000122070312,,16.700000762939453,15.90999984741211,79.41000366210938,20.75
2016-03-04,78.01000213623047,,16.860000610351562,15.859999656677246,81.97000122070312,20.809999465942383
2016-03-07,77.83000183105469,,17.350000381469727,17.65999984741211,82.30000305175781,21.610000610351562
2016-03-08,80.72000122070312,,18.670000076293945,19.170000076293945,87.45999908447266,22.719999313354492
2016-03-09,80.36000061035156,,18.34000015258789,18.790000915527344,92.86000061035156,21.889999389648438
