Date,Close
2017-05-31,0.0006586423782625237
2017-06-01,0.0030693403114441242
2017-06-02,0.0039011816076148574
2017-06-05,0.004153959114440628
2017-06-06,0.002567396825377749
2017-06-07,0.001856114901963097
2017-06-08,0.0015390355337084733
2017-06-09,0.0008881772498847026
2017-06-12,0.0006922484605233857
2017-06-13,0.0021036450630451766
2017-06-14,0.002158976078997553
2017-06-15,0.0025799318684627207
2017-06-16,0.0011740119707392392
2017-06-19,0.0036127640683557686
2017-06-20,0.005105114267961786
2017-06-21,0.005204852615699086
2017-06-22,0.002585953537547116
2017-06-23,0.0008661329070395936
2017-06-26,0.0007771121558598485
2017-06-27,0.003327012356938122
2017-06-28,0.0057302800539854514
2017-06-29,0.008504101688788448
2017-06-30,0.006312925367188656
2017-07-03,0.004159147478054155
2017-07-05,0.0017641498754366054
2017-07-06,0.004391126440767488
2017-07-07,0.0057493079709235615
2017-07-10,0.00557434532666485
2017-07-11,0.002697678579736847
2017-07-12,0.0029964580391387244
2017-07-13,0.0033116224787703673
2017-07-14,0.004604832197101266
2017-07-17,0.0021961199600630766
2017-07-18,0.0017710697186309075
2017-07-19,0.0020029503667807667
2017-07-20,0.002036535967237858
2017-07-21,0.001959956177603823
2017-07-24,0.0005286371208986081
2017-07-25,0.0014503826148385731
2017-07-26,0.0014219441569929805
2017-07-27,0.0013915643373399993
2017-07-28,0.0008659337402448325
2017-07-31,0.0010145293665407317
2017-08-01,0.0015055157793702667
2017-08-02,0.001222353005615239
2017-08-03,0.0017082300057438618
2017-08-04,0.0015219635364549725
2017-08-07,0.0019064026322552338
2017-08-08,0.0019835060805662415
2017-08-09,0.0014756239059486491
2017-08-10,0.005787081807946414
2017-08-11,0.0054062167906492285
2017-08-14,0.008616208924926023
2017-08-15,0.003922446900306676
2017-08-16,0.003970559698755088
2017-08-17,0.005825123445802425
2017-08-18,0.00627116389062526
2017-08-21,0.006185457287703201
2017-08-22,0.004296908212181089
2017-08-23,0.004837747035943427
2017-08-24,0.005142627380134175
2017-08-25,0.002402552849571623
2017-08-28,0.0014116806297906454
2017-08-29,0.0010002973014144286
2017-08-30,0.0019779840077889695
2017-08-31,0.0037172240449281266
2017-09-01,0.004096594471703261
2017-09-05,0.005088236726397889
2017-09-06,0.004227959695874753
2017-09-07,0.0036272510300475896
2017-09-08,0.0015974182271518485
2017-09-11,0.004149795795152812
2017-09-12,0.005209745978495947
2017-09-13,0.004965370680037555
2017-09-14,0.001738820231264538
2017-09-15,0.0012345452150232833
2017-09-18,0.0014672211087055503
2017-09-19,0.0014699730306733546
2017-09-20,0.0010661960827233836
2017-09-21,0.0015980974219852182
2017-09-22,0.0014440988814637633
2017-09-25,0.00197422421397857
2017-09-26,0.0009814236069719182
2017-09-27,0.0021245030759122195
2017-09-28,0.0017842923856069431
2017-09-29,0.002992992033141592
2017-10-02,0.002922890842383055
2017-10-03,0.0032404310111847612
2017-10-04,0.002422991225162333
2017-10-05,0.003011119625689142
2017-10-06,0.002650352985332193
2017-10-09,0.0028370596881820524
2017-10-10,0.0017333315545771607
2017-10-11,0.001975888793040916
2017-10-12,0.0019365932268310048
2017-10-13,0.001455927367939985
2017-10-16,0.0014383738858344374
2017-10-17,0.0010997658141953057
2017-10-18,0.0010545449667034863
2017-10-19,0.0005807855105913409
2017-10-20,0.0020579332704568055
2017-10-23,0.003137378537679355
2017-10-24,0.0035669307908618737
2017-10-25,0.0034236506249384064
2017-10-26,0.0025202319374734742
2017-10-27,0.00466156830586316
2017-10-30,0.0041694422185516375
2017-10-31,0.004060733463438866
2017-11-01,0.0019108115061644562
2017-11-02,0.0009082682876115552
2017-11-03,0.0016243604012949919
2017-11-06,0.0015175603269191786
2017-11-07,0.0015172846720575793
2017-11-08,0.0009673928739729196
2017-11-09,0.0018002386921708215
2017-11-10,0.002036547415828086
2017-11-13,0.001883393075572292
2017-11-14,0.001397826149209554
2017-11-15,0.0029454767378995213
2017-11-16,0.005338644028459311
2017-11-17,0.005444356167997803
2017-11-20,0.004022313216886636
2017-11-21,0.003474708582480066
2017-11-22,0.002848417173334477
2017-11-24,0.003108122001869569
2017-11-27,0.0010629529042136092
2017-11-28,0.004079549369974406
2017-11-29,0.0035179858727728704
2017-11-30,0.006109070882377328
2017-12-01,0.003517821128993801
2017-12-04,0.0037456266844923592
2017-12-05,0.002275227987944732
2017-12-06,0.0016377377485907027
2017-12-07,0.002262856568865013
2017-12-08,0.0028444604053859575
2017-12-11,0.0038720370557744515
2017-12-12,0.0034119226264344954
2017-12-13,0.0017392116046451766
2017-12-14,0.002033320141000793
2017-12-15,0.004495516703685208
2017-12-18,0.006120653240167677
2017-12-19,0.005839430010952949
2017-12-20,0.0031374042320962176
2017-12-21,0.0020158070431164875
2017-12-22,0.0010900649081149055
2017-12-26,0.0011669781169435733
2017-12-27,0.000769291882804861
2017-12-28,0.0012273076710734609
2017-12-29,0.0026065265353033707
2018-01-02,0.005099343171355325
2018-01-03,0.006614714585027485
2018-01-04,0.006222684772553715
2018-01-05,0.005802707329282789
2018-01-08,0.004230217503736437
2018-01-09,0.0033240643910602483
2018-01-10,0.0013586310320386947
2018-01-11,0.003141318365900375
2018-01-12,0.004949599326498913
2018-01-16,0.005755555128185568
2018-01-17,0.006542881925718262
2018-01-18,0.0048398056251781245
2018-01-19,0.005121450548647959
2018-01-22,0.004675903288892338
2018-01-23,0.0048606724458085705
2018-01-24,0.0035888339658892003
2018-01-25,0.0011115256380957502
2018-01-26,0.004311403350716367
2018-01-29,0.0063762712632600286
2018-01-30,0.009828339065428094
2018-01-31,0.006067414982964967
2018-02-01,0.004031935672018398
2018-02-02,0.007524614909138974
2018-02-05,0.02130917326903452
2018-02-06,0.02685659826800577
2018-02-07,0.02138241750369038
2018-02-08,0.020187921272830468
2018-02-09,0.019366278556359553
2018-02-12,0.02230112104117077
2018-02-13,0.010417944285996057
2018-02-14,0.009913875822453613
2018-02-15,0.009306607855316609
2018-02-16,0.008561233745197986
2018-02-20,0.006076259511178097
2018-02-21,0.003914527095447823
2018-02-22,0.0041144197227577705
2018-02-23,0.00746200676885233
2018-02-26,0.00952093146586665
2018-02-27,0.013459342769071986
2018-02-28,0.011878185397270478
2018-03-01,0.012453361111105905
2018-03-02,0.009876852443455448
2018-03-05,0.009814789603725472
2018-03-06,0.006221928660346514
2018-03-07,0.004696997456079916
2018-03-08,0.0025241743221992683
2018-03-09,0.007388895591936194
2018-03-12,0.00765249742936354
2018-03-13,0.008296084831173566
2018-03-14,0.004466559192500633
2018-03-15,0.0043023722280329324
2018-03-16,0.002741734754171514
2018-03-19,0.005596758310874419
2018-03-20,0.005829582367890388
2018-03-21,0.005877480412190041
2018-03-22,0.00960376257137568
2018-03-23,0.016173462136744827
2018-03-26,0.02448991166354682
2018-03-27,0.021804044554369312
2018-03-28,0.015714415083606655
2018-03-29,0.011341327346209339
2018-04-02,0.013062459578933995
2018-04-03,0.016267473717693454
2018-04-04,0.015542248668561237
2018-04-05,0.010291828354613017
2018-04-06,0.013501196935054324
2018-04-09,0.010778161142103004
2018-04-10,0.014027887006990626
2018-04-11,0.008486759912122688
2018-04-12,0.01011539448881076
2018-04-13,0.005549461432274948
2018-04-16,0.006394678441975579
2018-04-17,0.007190736080712148
2018-04-18,0.00650414294099436
2018-04-19,0.00572622460575086
2018-04-20,0.005048926463912845
2018-04-23,0.004790663031789937
2018-04-24,0.007366765102004136
2018-04-25,0.005120830783494444
2018-04-26,0.008562135475558582
2018-04-27,0.004442841230521465
2018-04-30,0.0065714473358873355
2018-05-01,0.003959999997104149
2018-05-02,0.0059996486246415605
2018-05-03,0.004011323652497921
2018-05-04,0.007405992953911201
2018-05-07,0.006146002738605158
2018-05-08,0.005482489049425353
2018-05-09,0.004451101653698267
2018-05-10,0.006409445352295086
2018-05-11,0.006889599587631866
2018-05-14,0.003972083461645393
2018-05-15,0.0031516312750262065
2018-05-16,0.003933698133877257
2018-05-17,0.003924744560038437
2018-05-18,0.0025147479635582713
2018-05-21,0.003617169530364593
2018-05-22,0.004378652798452956
2018-05-23,0.004581146115902435
2018-05-24,0.002803032252498828
2018-05-25,0.0025428037549135377
2018-05-29,0.0053389461745668885
2018-05-30,0.008869150305967305
2018-05-31,0.010383593687072269
2018-06-01,0.010103336101532627
2018-06-04,0.0073879092836754345
2018-06-05,0.005320913625722589
2018-06-06,0.004567613935079953
2018-06-07,0.0033158968429573884
2018-06-08,0.004122124389015947
2018-06-11,0.0016345365122253962
2018-06-12,0.001977011064465169
2018-06-13,0.002281419609018539
2018-06-14,0.002748207447539661
2018-06-15,0.002506791793136405
2018-06-18,0.0018715040062947583
2018-06-19,0.002392509815923961
2018-06-20,0.0026235331187967822
2018-06-21,0.004035979006241366
2018-06-22,0.00331220744082223
2018-06-25,0.007348551688708266
2018-06-26,0.005960692242867084
2018-06-27,0.008221153262202829
2018-06-28,0.0056678056126230406
2018-06-29,0.005186460739896466
2018-07-02,0.0033270189136139143
2018-07-03,0.002927002000781377
2018-07-05,0.0055355822867883195
2018-07-06,0.007329667875550551
2018-07-09,0.008604555058785414
2018-07-10,0.006899019234914528
2018-07-11,0.006457008825359975
2018-07-12,0.006432575742004521
2018-07-13,0.005636377829565681
2018-07-16,0.0036061039125596926
2018-07-17,0.00202438150031687
2018-07-18,0.0023842236803598084
2018-07-19,0.0033616110897434644
2018-07-20,0.0023559689138916997
2018-07-23,0.0022486956842609116
2018-07-24,0.002518259696595597
2018-07-25,0.005222105448090455
2018-07-26,0.0056222855684312095
2018-07-27,0.006227057488028508
2018-07-30,0.0051305089030999835
2018-07-31,0.005742487059911895
2018-08-01,0.003894839867487121
2018-08-02,0.003609359956360974
2018-08-03,0.003529558238375938
2018-08-06,0.004359921432786102
2018-08-07,0.0036618721542117914
2018-08-08,0.002204866263527498
2018-08-09,0.001508443620208475
2018-08-10,0.0029481471111931366
2018-08-13,0.00419868820208819
2018-08-14,0.005840759967279144
2018-08-15,0.006004725421258832
2018-08-16,0.007296117716811447
2018-08-17,0.00627900983642667
2018-08-20,0.004543631943343157
2018-08-21,0.0026030270773394737
2018-08-22,0.0016299019703329462
2018-08-23,0.0013857749774685542
2018-08-24,0.002756876968687979
2018-08-27,0.0051711804196436255
2018-08-28,0.004696696470998042
2018-08-29,0.004531875317873487
2018-08-30,0.0034648855303226977
2018-08-31,0.0034199609935582193
2018-09-04,0.002076777520214099
2018-09-05,0.0015324077724833977
2018-09-06,0.0027072486289211432
2018-09-07,0.0028939505776328692
2018-09-10,0.0025902723821086713
2018-09-11,0.0026148972664744273
2018-09-12,0.001995167432523728
2018-09-13,0.0031192753996667558
2018-09-14,0.001966801470017066
2018-09-17,0.0037096956694793403
2018-09-18,0.0037384625866469317
2018-09-19,0.004064143964115475
2018-09-20,0.004805718362042093
2018-09-21,0.0031437010376137164
2018-09-24,0.003900165812116631
2018-09-25,0.0017321439147129263
2018-09-26,0.0027075101769862037
2018-09-27,0.0024533748009297586
2018-09-28,0.00202034868460317
2018-10-01,0.0021336129049493568
2018-10-02,0.001346043798871918
2018-10-03,0.0015808426630653152
2018-10-04,0.0031036903560024195
2018-10-05,0.004819205580783441
2018-10-08,0.004713848237993884
2018-10-09,0.002452473042375378
2018-10-10,0.011743497861702023
2018-10-11,0.018540959616432633
2018-10-12,0.022770068141173296
2018-10-15,0.013605432557405954
2018-10-16,0.013765515259687597
2018-10-17,0.009147668225945572
2018-10-18,0.012005670987292619
2018-10-19,0.0050368066725902565
2018-10-22,0.006388840935699475
2018-10-23,0.0033990361374838015
2018-10-24,0.01372888237943762
2018-10-25,0.01844385600684972
2018-10-26,0.02242787661661939
2018-10-29,0.014171354761303767
2018-10-30,0.013201889759024872
2018-10-31,0.010973136673880847
2018-11-01,0.012280233531659258
2018-11-02,0.009210699559660012
2018-11-05,0.007474637873867688
2018-11-06,0.006053734165827498
2018-11-07,0.010937186667458923
2018-11-08,0.009912978446069436
2018-11-09,0.010913577821545948
2018-11-12,0.010550601963110438
2018-11-13,0.010207585226159851
2018-11-14,0.009659119557453742
2018-11-15,0.006539080158601663
2018-11-16,0.0067850197303716935
2018-11-19,0.009847343854038891
2018-11-20,0.01244066477659713
2018-11-21,0.012713275367691535
2018-11-23,0.009311028193069596
2018-11-26,0.008342688289329747
2018-11-27,0.008415259989479609
2018-11-28,0.013794470504364305
2018-11-29,0.00938531007103998
2018-11-30,0.01101236452126924
2018-12-03,0.007068348018791156
2018-12-04,0.01730659278317871
2018-12-06,0.015101872833925284
2018-12-07,0.0193399840854985
2018-12-10,0.008960108896109565
2018-12-11,0.008571116149830024
2018-12-12,0.0025072946520154006
2018-12-13,0.001987076999357316
2018-12-14,0.008292011197155365
2018-12-17,0.013487815803230498
2018-12-18,0.013449964650355188
2018-12-19,0.012198046952767517
2018-12-20,0.010499888487723208
2018-12-21,0.01740546305286045
2018-12-24,0.021395834286986323
2018-12-26,0.03223095703277343
2018-12-27,0.028138659822570636
2018-12-28,0.019390586816468137
2018-12-31,0.00607506954693542
2019-01-02,0.003655557594946656
2019-01-03,0.011597550247916049
2019-01-04,0.020031807980629247
2019-01-07,0.021937902291497113
2019-01-08,0.01679798746402454
2019-01-09,0.006908078221516436
2019-01-10,0.006082166681260592
2019-01-11,0.002914740417255616
2019-01-14,0.003308648168731393
2019-01-15,0.005360774003830984
2019-01-16,0.006051844665366284
2019-01-17,0.006815623371695036
2019-01-18,0.007626388025059962
2019-01-22,0.011639373458021332
2019-01-23,0.009851959862426372
2019-01-24,0.005944582270364696
2019-01-25,0.004009379243648782
2019-01-28,0.005901807886734792
2019-01-29,0.005929317177216154
2019-01-30,0.008254897891794592
2019-01-31,0.008482522212147544
2019-02-01,0.008296155095378304
2019-02-04,0.005404078837351514
2019-02-05,0.004116319379878996
2019-02-06,0.004559222424112885
2019-02-07,0.005441826452363071
2019-02-08,0.004101360495250571
2019-02-11,0.0035953391906871075
2019-02-12,0.004730892424223231
2019-02-13,0.005512045433455989
2019-02-14,0.006160815960082732
2019-02-15,0.005498199880789044
2019-02-19,0.004990929791749387
2019-02-20,0.004697719850763493
2019-02-21,0.0022686080710581096
2019-02-22,0.0038996138753508744
2019-02-25,0.003718137490101164
2019-02-26,0.0028041709391008005
2019-02-27,0.000855357171376725
2019-02-28,0.0013881582360296032
2019-03-01,0.0034151205413205134
2019-03-04,0.0045297571943062115
2019-03-05,0.0039639791578916835
2019-03-06,0.003855251496362351
2019-03-07,0.005278852744054347
2019-03-08,0.005612782957969944
2019-03-11,0.00828413694442475
2019-03-12,0.006547488474249417
2019-03-13,0.00814468269759449
2019-03-14,0.0035809706351199034
2019-03-15,0.004255488528661756
2019-03-18,0.003180005194468146
2019-03-19,0.00293406209575517
2019-03-20,0.0022594545398681542
2019-03-21,0.004624427438461928
2019-03-22,0.010966513123244093
2019-03-25,0.010263405154090887
2019-03-26,0.009051084305172454
2019-03-27,0.004217189685947659
2019-03-28,0.005131750313264881
2019-03-29,0.0049833013450617525
2019-04-01,0.007265652092210295
2019-04-02,0.006077119038742436
2019-04-03,0.00455524116433061
2019-04-04,0.001415331072647202
2019-04-05,0.002951418428727525
2019-04-08,0.0025850315388723515
2019-04-09,0.003919535269764106
2019-04-10,0.003534908646897707
2019-04-11,0.003198645510170716
2019-04-12,0.0033658461614627794
2019-04-15,0.002418422672422069
2019-04-16,0.002575458015028081
2019-04-17,0.0011383988254257916
2019-04-18,0.0014544920043830852
2019-04-22,0.0016219178206404786
2019-04-23,0.0037972346053926557
2019-04-24,0.00400267519832151
2019-04-25,0.003788520491862143
2019-04-26,0.0024125201937259646
2019-04-29,0.002038113494125181
2019-04-30,0.002232087813726471
2019-05-01,0.0031841196561503415
2019-05-02,0.003535885037633309
2019-05-03,0.0064162726451529066
2019-05-06,0.00539979510555759
2019-05-07,0.010240876252298503
2019-05-08,0.007579072207995474
2019-05-09,0.0070940673800845774
2019-05-10,0.0027820360404222817
2019-05-13,0.010388620637918655
2019-05-14,0.012041283577210743
2019-05-15,0.012744150329812215
2019-05-16,0.00755397965581274
2019-05-17,0.006844129539421977
2019-05-20,0.007160884088649414
2019-05-21,0.007028881414213255
2019-05-22,0.006020199810831799
2019-05-23,0.007758011232790663
2019-05-24,0.005388909459072899
2019-05-28,0.0072497620045265014
2019-05-29,0.005566501313176306
2019-05-30,0.005814377614162879
2019-05-31,0.00743846269756045
2019-06-03,0.00604951619325264
2019-06-04,0.012419400995279552
2019-06-05,0.010701241571399797
2019-06-06,0.011817164911965291
2019-06-07,0.00822951563402604
2019-06-10,0.007069679999343308
2019-06-11,0.0051473802599922664
2019-06-12,0.002346273119984731
2019-06-13,0.0021595365960129617
2019-06-14,0.002580493372080187
2019-06-17,0.002211045921537903
2019-06-18,0.004071538937158868
2019-06-19,0.0045275072727824954
2019-06-20,0.007359603892870019
2019-06-21,0.004556112802874989
2019-06-24,0.004140336692062717
2019-06-25,0.004178393460234187
2019-06-26,0.004169953259926188
2019-06-27,0.004864119051506153
2019-06-28,0.0035971744373314326
2019-07-01,0.005733282067325395
2019-07-02,0.005435935895268663
2019-07-03,0.006069987182875585
2019-07-05,0.004124825728129844
2019-07-08,0.0047659342917855336
2019-07-09,0.002630166757708778
2019-07-10,0.003527837668220094
2019-07-11,0.0026729865244950126
2019-07-12,0.003797566939032561
2019-07-15,0.002356002536466401
2019-07-16,0.0027316575284869935
2019-07-17,0.0033793679025344893
2019-07-18,0.00451261588205143
2019-07-19,0.005441384185329553
2019-07-22,0.004198729606009986
2019-07-23,0.00528157876345714
2019-07-24,0.004775346546334148
2019-07-25,0.005592544798245294
2019-07-26,0.005771341661542199
2019-07-29,0.004751418033402773
2019-07-30,0.0038533143434229754
2019-07-31,0.005048204751080584
2019-08-01,0.007522239964330111
2019-08-02,0.009098041020170356
2019-08-05,0.015526366092688629
2019-08-06,0.016824198206808826
2019-08-07,0.014643262804906751
2019-08-08,0.010762689570630188
2019-08-09,0.00866454597812702
2019-08-12,0.012540288238812513
2019-08-13,0.011350249505624771
2019-08-14,0.019047502612584293
2019-08-15,0.01573664514000592
2019-08-16,0.015504882441653635
2019-08-19,0.009605823478274244
2019-08-20,0.011434149682919321
2019-08-21,0.009397456811288632
2019-08-22,0.00555513260958231
2019-08-23,0.011669354546489772
2019-08-26,0.012572732270971424
2019-08-27,0.013473438551397321
2019-08-28,0.006885195353972209
2019-08-29,0.007446651909824011
2019-08-30,0.006591404910511256
2019-09-03,0.006724357511218891
2019-09-04,0.006116438471241604
2019-09-05,0.01021088251095553
2019-09-06,0.008206609668185988
2019-09-09,0.004643372801678821
2019-09-10,0.00044215263640257253
2019-09-11,0.002539979810406044
2019-09-12,0.003466980343517174
2019-09-13,0.003601121827195519
2019-09-16,0.0022467353571851154
2019-09-17,0.0021478717219280048
2019-09-18,0.002020523857695052
2019-09-19,0.000980344392886214
2019-09-20,0.001756735637025681
2019-09-23,0.001674838081545789
2019-09-24,0.004485509562086457
2019-09-25,0.004896204941114295
2019-09-26,0.005674515071709522
2019-09-27,0.004634030276901887
2019-09-30,0.004265771934663384
2019-10-01,0.007566523913263269
2019-10-02,0.011811480449435021
2019-10-03,0.012779945302307819
2019-10-04,0.01337416473358996
2019-10-07,0.008848480762269191
2019-10-08,0.011429432355016906
2019-10-09,0.009744936113545788
2019-10-10,0.01038055282624615
2019-10-11,0.008779359533472525
2019-10-14,0.006220954586263545
2019-10-15,0.007391368907832399
2019-10-16,0.004432023867633959
2019-10-17,0.004889003966486062
2019-10-18,0.002895870744256287
2019-10-21,0.004511393928302958
2019-10-22,0.004783403024503475
2019-10-23,0.004422088903180435
2019-10-24,0.0027789190877929707
2019-10-25,0.0029420458385527085
2019-10-28,0.0038496180423571217
2019-10-29,0.00348766715516901
2019-10-30,0.0032155537852360965
2019-10-31,0.0023694266776678042
2019-11-01,0.005297152865014636
2019-11-04,0.005446871666499675
2019-11-05,0.004833193025593533
2019-11-06,0.0018619663698075694
2019-11-07,0.0015383428494636486
2019-11-08,0.001995342980424446
2019-11-11,0.002416057907302694
2019-11-12,0.00202840725963015
2019-11-13,0.001413033414767897
2019-11-14,0.0010371324952786938
2019-11-15,0.003071334320848743
2019-11-18,0.003001915905079857
2019-11-19,0.0029206084001584458
2019-11-20,0.001619684281147741
2019-11-21,0.0019800108689410315
2019-11-22,0.0025066121498355017
2019-11-25,0.0037452773053442147
2019-11-26,0.003948329824927789
2019-11-27,0.004612717052569058
2019-11-29,0.0034593951667430058
2019-12-02,0.005617835183084132
2019-12-03,0.0064493317273325995
2019-12-04,0.0072107888535929135
2019-12-05,0.004821003264481801
2019-12-06,0.005632343521942089
2019-12-09,0.004587068880510214
2019-12-10,0.004453205294628167
2019-12-11,0.0023897691276030864
2019-12-12,0.004180047024629982
2019-12-13,0.003838394685040169
2019-12-16,0.005244535822770842
2019-12-17,0.002510058707072797
2019-12-18,0.0026299968705088155
2019-12-19,0.001739002830282638
2019-12-20,0.0032714560889070287
2019-12-23,0.003415914446832285
2019-12-24,0.0019979439403669135
2019-12-26,0.0020587661422735446
2019-12-27,0.0017815046173933508
2019-12-30,0.003648880876353939
2019-12-31,0.0029244236210661818
2020-01-02,0.005694394028619108
2020-01-03,0.006123498457153991
2020-01-06,0.006318649973847938
2020-01-07,0.00447307654794065
2020-01-08,0.0037415979215028416
2020-01-09,0.004776954229047483
2020-01-10,0.004794316696684171
2020-01-13,0.005481490216781546
2020-01-14,0.00377564579011129
2020-01-15,0.00344537504217231
2020-01-16,0.003905292834271898
2020-01-17,0.004684973637801705
2020-01-21,0.004947323679767512
2020-01-22,0.0022664193045838646
2020-01-23,0.0013616202865415637
2020-01-24,0.0035042166387443652
2020-01-27,0.008693122658798685
2020-01-28,0.011647475094463441
2020-01-29,0.008908795333593724
2020-01-30,0.0046666968580493995
2020-01-31,0.007287050215052877
2020-02-03,0.00940744210042697
2020-02-04,0.013320728416700504
2020-02-05,0.011095173445903833
2020-02-06,0.009792416531668837
2020-02-07,0.0066411415751444006
2020-02-10,0.005345112062344491
2020-02-11,0.004800743272011222
2020-02-12,0.005142863970592794
2020-02-13,0.0032535593837312777
2020-02-14,0.0033051551878923763
2020-02-18,0.0021326088148739255
2020-02-19,0.003153599456306014
2020-02-20,0.0038139265661433857
2020-02-21,0.006363791648367406
2020-02-24,0.016161568693752678
2020-02-25,0.02513659767620458
2020-02-26,0.02287389370644133
2020-02-27,0.026567246017048133
2020-02-28,0.01907543226181475
2020-03-02,0.032817156077109146
2020-03-03,0.027264605600660286
2020-03-04,0.03828590101765364
2020-03-05,0.034785872241176276
2020-03-06,0.031016025151000142
2020-03-09,0.043574046344246255
2020-03-10,0.04814213633953892
2020-03-11,0.05910945272494533
2020-03-12,0.06608759921231268
2020-03-13,0.07961871738677162
2020-03-16,0.10546848560817562
2020-03-17,0.09156230568591502
2020-03-18,0.0797002608135298
2020-03-19,0.038715115312724334
2020-03-20,0.03408221910053875
2020-03-23,0.02625196201111486
2020-03-24,0.05458078584327689
2020-03-25,0.04362790800086471
2020-03-26,0.053898684671010715
2020-03-27,0.035426889029257086
2020-03-30,0.04259275572861589
2020-03-31,0.027792248966672307
2020-04-01,0.03141842136372585
2020-04-02,0.027953776859387703
2020-04-03,0.02765729353856386
2020-04-06,0.03526458734257834
2020-04-07,0.02827514800637904
2020-04-08,0.03435398479482583
2020-04-09,0.01649239351444883
2020-04-13,0.019342966979887046
2020-04-14,0.01821802977356134
2020-04-15,0.02084911722978464
2020-04-16,0.019397043361406036
2020-04-17,0.018172500844410373
2020-04-20,0.01676120515873655
2020-04-21,0.025212964290999673
2020-04-22,0.0239564204779384
2020-04-23,0.01812199449288767
2020-04-24,0.012344319603057187
2020-04-27,0.00965617546959027
2020-04-28,0.011228376313019617
2020-04-29,0.015366580805764236
2020-04-30,0.01358267251820385
2020-05-01,0.021317352792967953
2020-05-04,0.013985392304226732
2020-05-05,0.013900322930468384
2020-05-06,0.006748212710595937
2020-05-07,0.00914759042131505
2020-05-08,0.011724543710463864
2020-05-11,0.009434273381007914
2020-05-12,0.012525743401354872
2020-05-13,0.012821143921039469
2020-05-14,0.01659642673346638
2020-05-15,0.010998196544024855
2020-05-18,0.015464267259289316
2020-05-19,0.015157877228465247
2020-05-20,0.019356315698362804
2020-05-21,0.011619235544989557
2020-05-22,0.008889634870060585
2020-05-26,0.007456399672742191
2020-05-27,0.009761226066195745
2020-05-28,0.00968095727889814
2020-05-29,0.0072097934558472835
2020-06-01,0.003551716451863965
